,url,label,Judul,Konten
10,https://otomotif.antaranews.com/berita/2834425/benelli-hadirkan-bn125-motor-untuk-para-pemula,Otomotif,Luhut harap komitmen kurangi energi fosil jadikan RI tujuan investasi,"['jakarta', 'menteri', 'koordinator', 'menko', 'bidang', 'maritim', 'investasi', 'luhut', 'binsar', 'pandjaitan', 'harap', 'komitmen', 'upaya', 'perintah', 'indonesia', 'transisi', 'energi', 'kurang', 'guna', 'energi', 'fosil', 'jadi', 'indonesia', 'tuju', 'investasi', 'dunia', 'transisi', 'energi', 'ebt', 'jargon', 'misi', 'umat', 'manusia', 'menko', 'luhut', 'unggah', 'akun', 'instagram', 'pribadi', 'pandjaitan', 'kamis', 'menko', 'luhut', 'kunjung', 'kerja', 'new', 'york', 'amerika', 'serikat', 'damping', 'delegasi', 'perintah', 'dunia', 'usaha', 'sebut', 'lawat', 'kali', 'lawat', 'delegasi', 'laksana', 'antarperwakilan', 'swasta', 'kadin', 'perintah', 'harap', 'komitmen', 'upaya', 'indonesia', 'kurang', 'energi', 'fosil', 'tarik', 'indonesia', 'investasi', 'thailand', 'vietnam', 'tuju', 'investasi', 'usaha', 'global', 'bilang', 'indonesia', 'nama', 'lejit', 'menko', 'luhut', 'unggah', 'menko', 'luhut', 'cerita', 'sambut', 'ajang', 'bloomberg', 'nef', 'summit', 'selenggara', 'kali', 'bal', 'november', 'gelar', 'bnef', 'kawasan', 'asia', 'tenggara', 'gelar', 'gelar', 'indonesia', 'tuan', 'rumah', 'ktt', 'presidensi', 'indonesia', 'salah', 'prioritas', 'utama', 'transisi', 'energi', 'ebt', 'tarik', 'upaya', 'indonesia', 'jaga', 'komitmen', 'perhati', 'menko', 'luhut', 'temu', 'ceo', 'bloomberg', 'lpmichael', 'bloomberg', 'indonesia', 'negara', 'ekonomi', 'besar', 'asean', 'potensi', 'tuju', 'investasi', 'kait', 'kembang', 'energi', 'bersih', 'bantu', 'gerak', 'ekonomi', 'negara', 'mike', 'bloomberg', 'puji', 'delegasi', 'google', 'sebut', 'mekanisme', 'transisi', 'energi', 'indonesia', 'maju', 'negara', 'maju', 'amerika', 'dingin', 'suhu', 'udara', 'new', 'york', 'kurang', 'semangat', 'ajak', 'delegasi', 'sektor', 'swasta', 'publik', 'saran', 'masuk', 'dukung', 'konkret', 'transisi', 'energi', 'pulih', 'global', 'pandemi', 'capai', 'bersamasama', 'pungkas', 'menko', 'luhut']"
11,https://www.antaranews.com/berita/2834529/20-desa-di-lombok-tengah-diusulkan-jadi-desa-cerdas,Humaniora,KPK usut aliran uang untuk kepentingan Bupati PPU pada musda Demokrat,"['jakarta', 'komisi', 'berantas', 'korupsi', 'kpk', 'konfirmasi', 'saksi', 'duga', 'alir', 'uang', 'penting', 'sangka', 'bupati', 'najam', 'paser', 'utara', 'ppu', 'nonaktif', 'abdul', 'gafur', 'masud', 'agm', 'giat', 'musyawarah', 'daerah', 'musda', 'partai', 'demokrat', 'saksi', 'supriadi', 'alias', 'ucup', 'sopir', 'abdul', 'gafur', 'asdarusalam', 'swastadewas', 'perusda', 'danum', 'taka', 'kpk', 'periksa', 'saksi', 'sangka', 'abdul', 'gafur', 'kawankawan', 'gedung', 'mako', 'brimob', 'polda', 'kaltim', 'rabu', 'konfirmasi', 'duga', 'alir', 'uang', 'penting', 'sangka', 'agm', 'giat', 'musda', 'partai', 'demokrat', 'plt', 'juru', 'bicara', 'kpk', 'ali', 'fikri', 'terang', 'jakarta', 'kamis', 'kpk', 'rabu', 'periksa', 'saksi', 'sangka', 'abdul', 'gafur', 'kawankawan', 'setho', 'bimadji', 'direktur', 'pt', 'kaltim', 'naga', 'plt', 'kepala', 'seksi', 'irigasi', 'rawa', 'dinas', 'pupr', 'kabupaten', 'ppu', 'darmawan', 'alias', 'awang', 'pegawai', 'dinas', 'didik', 'pemuda', 'olahraga', 'kabupaten', 'ppu', 'cici', 'cahyani', 'kabid', 'binamarga', 'dinas', 'pupr', 'kabupaten', 'ppu', 'petriandy', 'alias', 'ryan', 'kabid', 'cipta', 'karya', 'dinas', 'pupr', 'kabupaten', 'ppu', 'ricci', 'firmansyah', 'ali', 'tim', 'sidik', 'konfirmasi', 'saksi', 'setho', 'bimadji', 'aktivitas', 'tambang', 'kabupaten', 'ppu', 'saksi', 'kpk', 'konfirmasi', 'kait', 'proyek', 'dinas', 'pupr', 'duga', 'potong', 'uang', 'penting', 'sangka', 'abdul', 'gafur', 'sidi', 'abdul', 'gafur', 'kpk', 'kamis', 'panggil', 'saksi', 'periksa', 'gedung', 'mako', 'brimob', 'polda', 'kaltim', 'belas', 'saksi', 'risnah', 'istri', 'abdul', 'gafur', 'tuti', 'haryati', 'harahap', 'wiraswastaguru', 'kasubbag', 'kelola', 'ada', 'barang', 'jasa', 'pbj', 'setda', 'kabupaten', 'ppu', 'abdul', 'halim', 'pns', 'subbag', 'pbj', 'kabupaten', 'ppu', 'agus', 'purwito', 'karsono', 'anggota', 'polri', 'pariyanto', 'anggota', 'tni', 'cahyo', 'suryo', 'putro', 'kepala', 'kantor', 'tanah', 'kabupaten', 'ppu', 'ade', 'chandra', 'wijaya', 'romi', 'wijaya', 'syarif', 'spv', 'pt', 'putraalinson', 'perkasa', 'karyawan', 'honorer', 'masingmasing', 'budi', 'setiawan', 'arbainsyah', 'muhammad', 'ramli', 'kpk', 'tetap', 'enam', 'sangka', 'sangka', 'terima', 'suap', 'abdul', 'gafur', 'masud', 'agm', 'plt', 'sekretaris', 'daerah', 'kabupaten', 'ppu', 'mulyadi', 'mi', 'kepala', 'dinas', 'kerja', 'tata', 'ruang', 'kabupaten', 'ppu', 'edi', 'hasmoro', 'eh', 'kepala', 'bidang', 'dinas', 'didik', 'pemuda', 'olahraga', 'kabupaten', 'ppu', 'jusman', 'jm', 'nur', 'afifah', 'balqis', 'nab', 'swastabendahara', 'dpc', 'partai', 'demokrat', 'balikpapan', 'sangka', 'beri', 'suap', 'achmad', 'zuhdi', 'alias', 'yudi', 'az', 'swasta']"
12,https://www.antaranews.com/berita/2834589/senat-akademik-universitas-brawijaya-tetapkan-tiga-nama-calon-rektor,Humaniora,"""Alpha test"" Ys 6 Mobile - The Ark of Napishtim segera dimulai","['jakarta', 'usaha', 'game', 'vietnam', 'vng', 'rilis', 'rpg', 'ys', 'mobileterbaru', 'the', 'ark', 'of', 'napishtim', 'alpha', 'testpada', 'kamis', 'inihingga', 'april', 'vng', 'buka', 'tes', 'orang', 'gamers', 'domisili', 'negara', 'vietnam', 'indonesia', 'filipina', 'thailand', 'malaysiasingapura', 'khusus', 'indonesia', 'vng', 'indonesia', 'bagi', 'slot', 'serta', 'periode', 'alpha', 'test', 'ys', 'mobile', 'milik', 'agam', 'fitur', 'tarik', 'class', 'karakter', 'gaya', 'main', 'berbedabeda', 'class', 'karakter', 'ranger', 'warrior', 'assassin', 'mage', 'samurai', 'khusus', 'class', 'samurai', 'rilis', 'update', 'masingmasing', 'class', 'ubah', 'advance', 'job', 'kuat', 'mati', 'kelas', 'karakter', 'agam', 'ys', 'mobile', 'milik', 'fitur', 'pve', 'pvp', 'seru', 'marriage', 'system', 'koleksi', 'pet', 'bantu', 'tempur', 'npc', 'interaction', 'card', 'system', 'bentuk', 'soul', 'card', 'hero', 'card', 'daftar', 'website', 'ys', 'mobile', 'the', 'ark', 'of', 'napishtim', 'alpha', 'test', 'vng', 'gelar', 'eventcashback', 'main', 'top', 'up', 'periode', 'alpha', 'test', 'cashback', 'persen', 'open', 'beta', 'akun', 'kali', 'cashback', 'top', 'up', 'karakter', 'hubung', 'account', 'open', 'beta', 'top', 'up', 'periode', 'alpha', 'test', 'bonus', 'periode', 'open', 'beta', 'siar', 'pers', 'kutip', 'kamis', 'kisah', 'kapal', 'adol', 'serang', 'kapal', 'armada', 'romunadol', 'paksa', 'labuh', 'wilayah', 'asing', 'terjang', 'badai', 'adol', 'sapu', 'kapal', 'coba', 'selamat', 'laut', 'adol', 'dampar', 'pusar', 'keliling', 'pulau', 'canaan', 'adol', 'temu', 'sadar', 'keponakan', 'kepala', 'suku', 'rehda', 'village', 'olha', 'isha', 'olha', 'isha', 'putus', 'bawa', 'adol', 'desa', 'istirahat', 'rumah', 'paman', 'ord']"
13,https://www.antaranews.com/berita/2834633/italia-umumkan-inisiatif-untuk-batasi-penggunaan-ac,Warta Bumi,KPK dalami penerimaan uang Ardian Noervianto perlancar usulan dana PEN,"['jakarta', 'komisi', 'berantas', 'korupsi', 'kpk', 'dalam', 'duga', 'alir', 'terima', 'uang', 'sangka', 'mantan', 'dirjen', 'bina', 'uang', 'daerah', 'kemendagri', 'mochamad', 'ardi', 'noervianto', 'man', 'lancar', 'proses', 'usul', 'dana', 'pulih', 'ekonomi', 'nasional', 'pen', 'kabupaten', 'kolaka', 'timur', 'kpk', 'periksa', 'pns', 'ditjen', 'bina', 'uang', 'daerah', 'kemendagri', 'ochtavian', 'runia', 'pelealu', 'saksi', 'sangka', 'ardi', 'kawankawan', 'gedung', 'kpk', 'jakarta', 'rabu', 'sidi', 'duga', 'suap', 'kait', 'aju', 'pinjam', 'dana', 'pen', 'dalam', 'tahu', 'saksi', 'kait', 'duga', 'alir', 'terima', 'uang', 'sangka', 'man', 'tahap', 'lancar', 'proses', 'usul', 'dana', 'pen', 'kabupaten', 'kolaka', 'timur', 'plt', 'juru', 'bicara', 'kpk', 'ali', 'fikri', 'terang', 'jakarta', 'kamis', 'kpk', 'tetap', 'ardi', 'bupati', 'nonaktif', 'kolaka', 'timur', 'andi', 'merya', 'nur', 'amn', 'kepala', 'dinas', 'lingkung', 'hidup', 'kabupaten', 'muna', 'laode', 'syukur', 'akbar', 'lmsa', 'sangka', 'kpk', 'sangka', 'ardi', 'milik', 'tugas', 'jalan', 'bentuk', 'investasi', 'langsung', 'perintah', 'pinjam', 'pen', 'perintah', 'pusat', 'pemda', 'pt', 'sarana', 'multi', 'infrastruktur', 'smi', 'investasi', 'pinjam', 'program', 'danatau', 'giat', 'sesuai', 'butuh', 'daerah', 'maret', 'andi', 'merya', 'hubung', 'laode', 'syukur', 'bantu', 'pinjam', 'dana', 'pen', 'kabupaten', 'kolaka', 'timur', 'hubung', 'laode', 'syukur', 'andi', 'merya', 'bantu', 'lm', 'rusdianto', 'emba', 'kenal', 'sangka', 'ardi', 'mei', 'laode', 'syukur', 'temu', 'andi', 'merya', 'ardi', 'gedung', 'kemendagri', 'jakarta', 'andy', 'merya', 'aju', 'mohon', 'pinjam', 'dana', 'pen', 'rp', 'miliar', 'ardi', 'awal', 'dukung', 'proses', 'mohon', 'pinjam', 'dana', 'kpk', 'duga', 'sangka', 'ardi', 'kompensasi', 'peran', 'laku', 'uang', 'nila', 'persen', 'nilai', 'aju', 'pinjam', 'rincian', 'persen', 'terbit', 'timbang', 'kemendagri', 'persen', 'nilai', 'kemenkeu', 'persen', 'penandatanganan', 'nota', 'paham', 'pt', 'smi', 'pemkab', 'kolaka', 'timur', 'andi', 'merya', 'penuh', 'ardi', 'kirim', 'uang', 'rp', 'miliar', 'rekening', 'bank', 'milik', 'laode', 'syukur', 'beri', 'uang', 'tahap', 'kompensasi', 'lm', 'rusdianto', 'emba', 'kpk', 'duga', 'sangka', 'ardi', 'terima', 'dolar', 'singapura', 'tara', 'rp', 'miliar', 'langsung', 'rumah', 'pribadi', 'jakarta', 'laode', 'syukur', 'terima', 'rp', 'juta', 'sangka', 'ardi', 'duga', 'aktif', 'pantau', 'proses', 'serah', 'laksana', 'isolasi', 'mandiri', 'komunikasi', 'orang', 'percaya', 'kenal', 'laode', 'syukur', 'kpk', 'sebut', 'mohon', 'pinjam', 'dana', 'pen', 'aju', 'andi', 'merya', 'tuju', 'bubuhan', 'paraf', 'ardi', 'draf', 'final', 'surat', 'menteri', 'negeri', 'menteri', 'uang']"
14,https://www.antaranews.com/berita/2834417/sandiaga-soroti-pentingnya-penguasaan-teknologi-digital-bagi-perempuan,Lifestyle,Menhan AS kontak mitranya di China pascakesepakatan dengan Solomon,"['beijing', 'menteri', 'tahan', 'amerika', 'serikat', 'lloyd', 'austin', 'cakap', 'sambung', 'telepon', 'mitra', 'menteri', 'tahan', 'china', 'wei', 'fenghe', 'rabu', 'kontak', 'telepon', 'menhan', 'hari', 'menteri', 'negeri', 'china', 'mfa', 'umum', 'menandatangani', 'sepakat', 'kerja', 'aman', 'china', 'pulau', 'solomon', 'isi', 'cakap', 'menhan', 'singgung', 'sepakat', 'laman', 'resmi', 'militer', 'china', 'pantau', 'beijing', 'kamis', 'menhan', 'bicara', 'isu', 'taiwan', 'krisis', 'ukraina', 'kerja', 'militer', 'chinaas', 'china', 'as', 'bersungguhsungguh', 'laksana', 'konsensus', 'capai', 'kepala', 'negara', 'hormat', 'hidup', 'damping', 'damai', 'hindar', 'konfrontasi', 'wei', 'desak', 'as', 'pegang', 'teguh', 'komitmen', 'as', 'upaya', 'perang', 'dingin', 'model', 'china', 'upaya', 'ubah', 'sistem', 'politik', 'china', 'revitalisasi', 'aliansi', 'target', 'china', 'dukung', 'merdeka', 'taiwan', 'konflik', 'china', 'militer', 'negara', 'tingkat', 'percaya', 'kelola', 'risiko', 'krisis', 'kerja', 'praktis', 'jaga', 'stabilitas', 'hubung', 'militer', 'negara', 'wei', 'taiwan', 'pisah', 'china', 'status', 'quo', 'ubah', 'taiwan', 'tangan', 'ganggu', 'hubung', 'chinaas', 'militer', 'china', 'jaga', 'daulat', 'aman', 'integritas', 'teritorial', 'nasional', 'menhan', 'wei', 'menhan', 'austin', 'dapat', 'kolega', 'dukung', 'implementasi', 'konsensus', 'capai', 'kepala', 'negara', 'as', 'aku', 'prinsip', 'china', 'negara', 'kelola', 'saing', 'risiko', 'tangan', 'kerja', 'militer', 'sempat', 'china', 'desak', 'as', 'henti', 'provokasi', 'militer', 'kawasan', 'air', 'laut', 'manfaat', 'krisis', 'ukraina', 'tekan', 'china', 'china', 'kecam', 'tindak', 'as', 'jual', 'alutsista', 'taiwan', 'provokasi', 'militer', 'selat', 'taiwanbelum', 'sepakat', 'kerja', 'aman', 'chinakepulauan', 'solomon', 'ditandatangani', 'menteri', 'negeri', 'pascapenandatanganan', 'as', 'rencana', 'kirim', 'diplomat', 'pulau', 'solomon', 'landa', 'rusuh', 'jelang', 'pulau', 'solomon', 'ikat', 'hubung', 'diplomatik', 'taiwan', 'alih', 'china']"
15,https://www.antaranews.com/video/2834449/sri-mulyani-minta-perempuan-tidak-menyerah-dengan-diskriminasi-gender,Video,Ide menu sahur dan buka praktis ala dokter,"['jakarta', 'dokter', 'spesialis', 'gizi', 'klinik', 'dr', 'ana', 'felicia', 'suganda', 'mkes', 'spgk', 'ide', 'praktis', 'menu', 'sahur', 'buka', 'puasa', 'relatif', 'milik', 'masak', 'ramadhan', 'praktis', 'sahur', 'buka', 'masak', 'tempuh', 'didik', 'spesialis', 'gizi', 'klinik', 'universitas', 'indonesia', 'pesan', 'elektronik', 'ana', 'praktik', 'rs', 'pondok', 'indah', 'bintaro', 'jaya', 'kerap', 'bicara', 'sehat', 'pertamatama', 'tekan', 'penuh', 'butuh', 'gizi', 'imbang', 'lengkap', 'menu', 'makan', 'rekomendasi', 'menu', 'praktis', 'ayam', 'diungkep', 'bumbu', 'kuning', 'ayam', 'masuk', 'bahan', 'makan', 'tempe', 'telur', 'sumber', 'protein', 'siap', 'minggu', 'bikin', 'praktis', 'menu', 'ayam', 'ayam', 'diungkep', 'bumbu', 'kuning', 'sahur', 'tinggal', 'panggang', 'masuk', 'oven', 'tempe', 'bacem', 'siap', 'saran', 'ana', 'jelang', 'sahur', 'buka', 'puasa', 'tinggal', 'keluar', 'ungkepan', 'lemari', 'es', 'hangat', 'sebentar', 'sayur', 'memotongmotong', 'tomat', 'timun', 'konsumsi', 'mentah', 'selada', 'gampang', 'mentah', 'selada', 'praktis', 'ana', 'lupa', 'sumber', 'gizi', 'karbohidrat', 'dapat', 'nasi', 'kentang', 'sumber', 'makan', 'terap', 'pola', 'makan', 'konsumsi', 'makan', 'hewan', 'vegetarian', 'sumber', 'protein', 'nabati', 'banyak', 'lupa', 'tambah', 'sayursayuran', 'kombinasi', 'jenis', 'sayur', 'lemak', 'lemak', 'pakai', 'tum', 'sayur', 'tum', 'tempe', 'penuh', 'butuh', 'lemak', 'pesan', 'ana']"
16,https://www.antaranews.com/berita/2834361/nft-zonebox-akomodir-kreativitas-penulis-hasilkan-cuan,Tekno,"NFT ZoneBox akomodir kreativitas penulis hasilkan ""cuan""","['jakarta', 'digital', 'meta', 'zone', 'luncur', 'platform', 'digital', 'nama', 'zonebox', 'marketplace', 'mengakomodir', 'kreativitas', 'tulis', 'manfaat', 'teknologi', 'nft', 'marketplace', 'rizki', 'wahyudi', 'usaha', 'lokal', 'bandung', 'direktur', 'utama', 'digital', 'meta', 'zone', 'hadir', 'zonebox', 'maketplace', 'harap', 'pacu', 'semangat', 'tulis', 'karya', 'hasil', 'untung', 'karya', 'tulis', 'bilang', 'tulis', 'masyarakat', 'memperjualbelikan', 'dokumen', 'legal', 'karya', 'tulis', 'ilmiah', 'naskah', 'filmteater', 'puisi', 'sertifikat', 'surat', 'surat', 'audio', 'visual', 'foto', 'video', 'musik', 'dsb', 'khalayak', 'luas', 'takut', 'baja', 'rahasia', 'jaga', 'zonebox', 'token', 'zbt', 'digital', 'meta', 'zone', 'afiliasi', 'bsc', 'zonebox', 'oleh', 'kali', 'jual', 'zbt', 'kali', 'lebih', 'target', 'terima', 'kasih', 'beli', 'depan', 'zonebox', 'sepenuh', 'bangun', 'ekosistem', 'indonesia', 'mancanegara', 'rizki', 'wahyudi', 'warta', 'kutip', 'kamis', 'rizki', 'cepat', 'proyek', 'zonebox', 'koordinasi', 'bappepti', 'aspek', 'legal', 'regulasi', 'dagang', 'aset', 'kripto', 'aset', 'digital', 'transaksi', 'digital', 'hubung', 'ekosistem', 'zonebox']"
17,https://www.antaranews.com/berita/2834489/luhut-harap-komitmen-kurangi-energi-fosil-jadikan-ri-tujuan-investasi,Ekonomi,Polda Maluku salurkan bantuan 2.000 paket sembako,"['ambon', 'polisi', 'daerah', 'malu', 'instansi', 'kait', 'salur', 'bantu', 'paket', 'sembako', 'masyarakat', 'paket', 'sembako', 'lepas', 'kepala', 'polisi', 'daerah', 'malukuirjen', 'pol', 'lotharia', 'latifdari', 'markas', 'polda', 'malu', 'kota', 'ambon', 'kamis', 'lepas', 'paket', 'sembako', 'salur', 'polda', 'malu', 'polres', 'jajar', 'masyarakat', 'butuh', 'lotharialatif', 'salur', 'bantu', 'usung', 'tema', 'polda', 'malu', 'peduli', 'kapolda', 'tuju', 'ringan', 'beban', 'masyarakat', 'membutuhkanatau', 'dampak', 'pandemi', 'covid', 'tukang', 'ojek', 'buruh', 'tukang', 'becak', 'sapu', 'jalan', 'warga', 'salur', 'bansos', 'bentuk', 'peduli', 'polri', 'serta', 'instansiinstansi', 'kait', 'masyarakat', 'kena', 'dampak', 'pandemi', 'covid', 'kapolda', 'berharapbantuan', 'manusia', 'salur', 'bantu', 'ringan', 'beban', 'masyarakat', 'dampak', 'pandemi', 'covid', 'paket', 'sembako', 'salur', 'paket', 'bagi', 'polda', 'malu', 'paket', 'bagi', 'polres', 'jajar', 'lepas', 'bantu', 'sosial', 'hadir', 'wakapolda', 'malu', 'pimpin', 'pt', 'jasa', 'raharja', 'persero', 'cabang', 'malu', 'bni', 'cabang', 'ambon', 'bappeda', 'provinsi', 'malu', 'pt', 'bank', 'malu', 'malu', 'utara', 'bri', 'cabang', 'ambon', 'jabat', 'utama', 'polda', 'malu']"
18,https://www.antaranews.com/berita/2834585/anggota-dpr-defend-id-perkuat-industri-pertahanan,Politik,Italia umumkan inisiatif untuk batasi penggunaan AC,"['jakarta', 'gedunggedung', 'perintah', 'italia', 'nyala', 'sejuk', 'ruang', 'ac', 'suhu', 'derajat', 'celsius', 'bulanbulan', 'musim', 'panas', 'jabat', 'perintah', 'negara', 'rabu', 'giorgio', 'mule', 'wakil', 'menteri', 'tahan', 'italia', 'la', 'television', 'batas', 'tuju', 'hemat', 'energi', 'kurang', 'gantung', 'negara', 'impor', 'gas', 'rusia', 'batas', 'hangat', 'bangun', 'berac', 'negara', 'suhu', 'musim', 'panas', 'kerap', 'kali', 'capai', 'derajat', 'celsius', 'inisiatif', 'jatah', 'energi', 'perintah', 'italia', 'nama', 'operasi', 'termostat', 'laku', 'mei', 'maret', 'inisiatif', 'larang', 'nyala', 'hangat', 'bangun', 'suhu', 'derajat', 'celsius', 'cuaca', 'dingin', 'bangun', 'kena', 'dampak', 'atur', 'cakup', 'sekolah', 'regulator', 'kantor', 'pos', 'atur', 'laku', 'perintah', 'italia', 'milik', 'wewenang', 'terap', 'atur', 'usaha', 'swasta', 'individu', 'perintah', 'harap', 'ikut', 'lapor', 'media', 'menteri', 'administrasi', 'publik', 'italia', 'renato', 'brunetta', 'rencana', 'hemat', 'miliar', 'meter', 'kubik', 'gas']"
19,https://www.antaranews.com/berita/2834625/pemkab-lombok-tengah-mendorong-perlindungan-perempuan-dan-anak,Humaniora,"Samsung Galaxy M33 5G meluncur di Indonesia, harga Rp4 jutaan","['jakarta', 'samsung', 'luncur', 'ponsel', 'galaxy', 'indonesia', 'ciri', 'khas', 'baterai', 'seri', 'guna', 'hidup', 'seharihari', 'mengakomodir', 'gaya', 'hidup', 'digital', 'main', 'eks', 'media', 'sosial', 'manajer', 'senior', 'pasar', 'produk', 'mx', 'samsung', 'electronics', 'indonesia', 'ilham', 'indrawan', 'siar', 'pers', 'kutip', 'kamis', 'samsung', 'klaim', 'baterai', 'mah', 'semat', 'ponsel', 'tahan', 'baterai', 'dukung', 'isi', 'cepat', 'super', 'fast', 'charging', 'perangkat', 'jual', 'pisah', 'baterai', 'dukung', 'performa', 'exynos', 'pemrosesan', 'nanometer', 'dukung', 'konektivitas', 'jaring', 'ram', 'samsung', 'fitur', 'ekspansi', 'ram', 'plus', 'luas', 'kapasitas', 'ram', 'kali', 'lipat', 'asli', 'galaxy', 'ram', 'gb', 'tambah', 'gb', 'fitur', 'kapasitas', 'simpan', 'internal', 'samsung', 'kartu', 'slot', 'memori', 'isi', 'kartu', 'micro', 'sd', 'kapasitas', 'makismal', 'tb', 'baterai', 'kuat', 'galaxy', 'letak', 'layar', 'inci', 'kualitas', 'full', 'hd', 'layar', 'lapang', 'kualitas', 'gambar', 'jernih', 'ponsel', 'menoton', 'konten', 'alam', 'main', 'ponsel', 'bekal', 'hz', 'hz', 'jeda', 'perintah', 'sentuh', 'jari', 'eksekusi', 'layar', 'kamera', 'utama', 'galaxy', 'mp', 'samsung', 'susun', 'kamera', 'kamera', 'lensa', 'ultrawide', 'mp', 'lensa', 'depth', 'mp', 'lensa', 'makro', 'mp', 'ponsel', 'dukung', 'rekam', 'video', 'cepat', 'fps', 'takik', 'infinityv', 'kamera', 'swafoto', 'mp', 'samsung', 'pasar', 'gawai', 'harga', 'rp', 'versi', 'gbgb', 'rp', 'versi', 'gbgb']"
20,https://www.antaranews.com/berita/2834413/alpha-test-ys-6-mobile-the-ark-of-napishtim-segera-dimulai,Tekno,Sandiaga soroti pentingnya penguasaan teknologi digital bagi perempuan,"['jakarta', 'menteri', 'pariwisata', 'ekonomi', 'kreatif', 'menparekraf', 'ri', 'sandiaga', 'salahuddin', 'uno', 'sorot', 'kuasa', 'teknologi', 'digital', 'perempuan', 'manfaat', 'potensi', 'ekosistem', 'digital', 'maksimal', 'kuasa', 'teknologi', 'digital', 'strategis', 'usaha', 'perempuan', 'kontribusi', 'persen', 'pdb', 'sektor', 'umkm', 'angka', 'persen', 'umkm', 'formal', 'milik', 'perempuan', 'persen', 'bidang', 'kuliner', 'persen', 'fesyen', 'persen', 'kriya', 'papar', 'menparekraf', 'panel', 'diskusi', 'daring', 'kamis', 'peran', 'perempuan', 'super', 'era', 'antisipasi', 'ubah', 'tuntut', 'perilaku', 'pasar', 'pariwisata', 'ekonomi', 'kreatif', 'kompleks', 'milik', 'perempuan', 'adaptasi', 'era', 'sandiaga', 'perempuan', 'milik', 'potensi', 'kewirausahaan', 'perempuan', 'inovatif', 'cari', 'solusi', 'sosok', 'proaktif', 'gerak', 'cari', 'peluang', 'mana', 'orientasi', 'utama', 'wirausaha', 'kembang', 'perempuan', 'hebat', 'mandiri', 'indonesia', 'menparekraf', 'papar', 'kontribusi', 'ekonomi', 'kreatif', 'pdb', 'tren', 'positif', 'angka', 'rp', 'triliun', 'gerak', 'sumbangsih', 'ekonomi', 'kreatif', 'tinggi', 'dunia', 'nomor', 'amerika', 'serikat', 'korea', 'selatan', 'umkm', 'peran', 'kontribusi', 'pdb', 'persen', 'target', 'tumbuh', 'persen', 'sandiaga', 'tantang', 'artikulasi', 'angka', 'persen', 'umkm', 'badan', 'hukum', 'persen', 'umkm', 'milik', 'hak', 'kaya', 'intelektual', 'hak', 'persen', 'umkm', 'modal', 'persen', 'umkm', 'milik', 'dapat', 'rp', 'juta', 'masuk', 'kategori', 'usaha', 'super', 'mikro', 'umkm', 'harap', 'tulang', 'punggung', 'pulih', 'ekonomi', 'nasional', 'buka', 'lapang', 'kerja', 'tantang', 'mandiri', 'ekonomi', 'pandemi', 'sandiaga', 'gera', 'nasional', 'bangga', 'buat', 'indonesia', 'gernas', 'bbi', 'boyong', 'juta', 'umkm', 'ruang', 'digital', 'target', 'juta', 'umkm', 'total', 'tumbuh', 'ekonomi', 'persen', 'tambah', 'lapang', 'kerja', 'juta', 'peluang', 'usaha', 'juta', 'umkm', 'artisan', 'tambah', 'sandiaga', 'mari', 'dorong', 'laju', 'tumbuh', 'ekonomi', 'mari', 'garap', 'potensi', 'tumbuh', 'jiwa', 'buka', 'lapang', 'kerja', 'seluasluasnya']"
21,https://www.antaranews.com/berita/2834409/kpk-dalami-penerimaan-uang-ardian-noervianto-perlancar-usulan-dana-pen,Hukum,Wapres bertolak ke Jateng-DIY tinjau Candi Borobudur dan Pusat Riset,"['jakarta', 'wakil', 'presiden', 'ri', 'maruf', 'amin', 'tolak', 'jawa', 'daerah', 'istimewa', 'yogyakarta', 'kamis', 'tinjau', 'candi', 'borobudur', 'pusat', 'riset', 'teknologi', 'proses', 'pangan', 'wapres', 'damping', 'istri', 'wury', 'maruf', 'amin', 'rombong', 'batas', 'tolak', 'bandara', 'internasional', 'soekarnohatta', 'lapang', 'udara', 'adisutjipto', 'sleman', 'yogyakarta', 'pesawat', 'boeing', 'tni', 'au', 'wib', 'sampa', 'yogyakarta', 'wapres', 'serta', 'rombong', 'langsung', 'candi', 'borobudur', 'letak', 'magelang', 'jawa', 'tinjau', 'obyek', 'wisata', 'tinjau', 'candi', 'borobudur', 'wapres', 'bale', 'ekonomi', 'desa', 'karangrejo', 'borobudur', 'magelang', 'serah', 'bantu', 'baznas', 'santripreneur', 'biaya', 'latih', 'damping', 'modal', 'usaha', 'esok', 'hari', 'jumat', 'wapres', 'lanjut', 'giat', 'tinjau', 'pusat', 'riset', 'teknologi', 'proses', 'pangan', 'badan', 'riset', 'inovasi', 'nasional', 'brin', 'gunungkidul', 'yogyakarta', 'wapres', 'jadwal', 'tunai', 'ibadah', 'salat', 'jumat', 'yogyakarta', 'diam', 'jakarta', 'pesawat', 'tni', 'au']"
